custos_previstos_orc,custos_previstos_obra,custos_prev_subemp,facturação_prevista_orc,facturação_prevista_obra,custos_prevmat_obra,custos_prevserv_obra,dias,Desvios_custo_total_categorico,directorobra_António Costa,directorobra_Carlos Fernandes,directorobra_Carlos Martins,directorobra_João Fernandes,directorobra_João Pinto,directorobra_Mickael Barbosa,directorobra_Nuno Alves,directorobra_Não Ativos,directorobra_Pedro Lopes,tipoobra_Corian,tipoobra_Fachadas,tipoobra_Fenólicos,tipoobra_Outros,tipoobra_Paredes e tectos,tipoobra_Pavimentos,area_Argélia,area_Camarões,area_Centro,area_Chile,area_França,area_Ghana,area_Guiné Equatorial,area_Lisboa,area_Moçambique,area_Norte,area_Portugal,area_Reino Unido,area_Sul,vendedor_nome_CRISTIANO FERREIRA,vendedor_nome_CRISTIANO+RUI VEIGA,vendedor_nome_DVM GLOBAL,vendedor_nome_DVM GLOBAL+RUI VEIGA,vendedor_nome_FRANCISCO COSTA,vendedor_nome_FRANCISCO+RUI VEIGA,vendedor_nome_NUNO DURÃES,vendedor_nome_RUI VEIGA
"636,4","636,4","83,64","890,96","890,96","538,16","98,23",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"134258,25","215598,72","53325,9","353560,45","421442,69","138873,23","76725,49",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"66970,0","91970,0","20000,0","180349,15","180349,15","0,0","91970,0",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"19319,18","19319,18","5562,86","24655,93","24655,93","11929,46","7389,72",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"738,99","738,99","0,0","1062,22","1062,22","156,74","582,25",0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"4006,73","4006,73","1395,83","5169,0","5169,0","3077,84","928,89",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"13137,66","21714,22","7808,22","16621,93","27601,23","10403,39","11310,84",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1675,11","1675,11","673,9","2313,53","2313,53","1248,21","426,9",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"448215,56","437239,33","197503,6","542957,48","529974,24","243396,33","193843,0",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2202,02","1764,85","397,68","2851,72","2264,17","1319,74","445,11",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"24270,56","24270,56","0,0","29778,0","29778,0","13140,56","11130,0",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"7751,62","624346,27","1607691,35","13569,45","779989,79","277353,29","346992,98",0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"159787,35","85162,69","0,0","199020,78","105221,34","62184,62","22978,07",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2388,17","3656,05","1486,88","3156,21","4789,21","1709,0","1947,05",118,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"10807,38","12079,1","7132,27","14439,45","16300,23","4368,57","7710,53",225,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"0,0","3001,66","3001,66","0,0","3468,48","0,0","3001,66",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"2952,76","5237,99","692,0","3936,74","7036,27","4255,99","982,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"96787,8","100891,83","51177,31","124960,96","130118,71","48694,82","52197,01",0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"338638,22","311836,66","925241,05","441329,22","405899,42","165299,03","146537,63",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"101727,06","104516,04","126965,15","127867,77","131290,6","43256,01","61260,03",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"13658,22","7789,81","108,23","15682,58","8933,88","6180,92","1608,89",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"2241,46","2241,46","0,0","4644,7","4644,7","1078,32","1163,14",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"7374,25","7374,25","767,13","9301,04","9301,04","5781,37","1592,88",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"700,83","12041,57","75,02","981,14","17980,49","5851,83","6189,74",164,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4145,0","4145,0","2916,35","5185,77","5185,77","1173,98","2971,03",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"0,0","17228,82","13416,48","0,0","17850,24","0,0","17228,82",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"7346,93","7346,93","1236,36","9000,0","9000,0","4930,58","2416,36",31,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"0,0","4132,22","464,28","0,0","14322,0","1582,22","2550,0",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"69474,67","71766,18","8335,2","92742,55","95696,04","57483,48","14282,7",0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4942,74","12854,9","1827,5","6814,03","17716,15","6247,55","6607,35",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"6740,41","9081,77","1397,5","9433,25","12954,05","4445,77","4636,0",0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"6585,2","6585,2","123,89","8424,52","8424,52","4293,23","2291,97",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2257,89","4689,96","3099,84","2836,7","5911,29","1590,13","3099,84",0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2075,41","2075,41","128,59","2905,62","2905,62","1435,24","640,17",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"1502,73","1502,73","0,0","2019,66","2019,66","1049,73","453,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"129,16","129,16","25,0","176,49","176,49","9,16","120,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"76250,16","81515,09","55372,5","99544,37","106384,66","38620,5","42894,59",0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"80291,43","82828,31","26970,0","108658,64","112033,46","61255,31","21573,0",0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"169757,16","166334,84","104385,8","215298,08","203032,72","71040,77","95294,08",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"7688,39","11395,99","3341,89","10261,92","15193,64","5139,44","6256,55",24,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"20727,39","24979,89","0,0","20727,39","24979,89","0,0","24979,89",0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"4911,68","4911,68","1211,32","6044,0","6044,0","3604,36","1307,32",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"1306315,55","1362765,29","3840762,84","1681688,34","1752731,08","869519,81","493245,49",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"987,65","987,65","586,29","1260,09","1260,09","581,35","406,3",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"152551,24","162915,0","148314,8","207068,6","212718,04","82477,37","80437,64",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"120067,1","2701941,12","9147011,3","171410,99","3568683,78","1178737,88","1523203,24",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"6302,44","6302,44","0,0","7662,02","7662,02","2470,69","3831,75",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"5395858,83","5395858,83","9615,33","7453821,24","7453821,24","2909843,79","2486015,05",0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"67852,47","67852,47","0,0","87005,32","87005,32","38934,17","28918,3",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"995,82","161,1","30,0","1338,38","216,52","120,1","41,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1410,55","1410,55","201,0","1417,6","1417,6","1209,55","201,0",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"39003,08","13599,95","0,0","50081,35","17460,61","9799,15","3800,8",287,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"108665,43","108454,91","108867,97","138837,2","139023,81","55067,62","53387,29",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"281259,02","281260,02","378251,2","360389,51","360389,51","61657,62","219602,4",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"28537,95","30951,4","11579,78","38772,99","40849,44","21047,42","9903,98",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"30990,02","32200,05","15322,66","40843,21","42822,18","14790,54","17409,51",0,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2000,65","3302,49","671,4","2735,31","4623,58","2631,1","671,4",0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1082,3","1082,3","96,25","1454,63","1454,63","759,57","322,73",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"5763,61","5764,97","1417,44","7079,79","7081,54","4272,52","1492,45",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"108149,33","114071,33","43955,8","141407,17","141407,17","65584,53","48486,8",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"15579,02","14431,35","230,4","20242,51","19235,2","9464,95","4966,4",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"8087,42","8087,42","849,89","9706,51","9706,51","5829,88","2257,54",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"25023,35","25023,35","4714,75","34683,08","34683,08","18654,45","6368,9",0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"3068534,77","816512,06","351817,44","4445475,27","1520475,33","330970,99","485541,07",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"736,37","367,07","55,0","955,0","490,0","222,07","145,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"39,0","8652,99","6713,2","74,26","10754,94","979,42","7673,57",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"14955,37","13684,65","1680,0","19125,0","17500,0","10254,65","3430,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"174943,81","181717,18","66552,51","220338,37","224728,35","95416,44","86300,74",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"35082,83","33085,93","4295,9","45611,21","43039,2","23195,56","9890,37",275,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"419,54","419,54","0,0","563,8","563,8","190,6","228,95",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"295479,9","295479,9","0,0","381510,85","381510,85","0,0","295479,9",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"15679,62","15679,62","0,0","19847,98","19847,98","5734,74","9944,88",0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"14943,35","16513,34","2282,41","19313,37","21314,73","11327,21","5186,13",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2278,53","2278,53","237,0","3011,31","3011,31","1766,53","512,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"479617,47","466126,9","161348,6","611803,56","590298,17","273877,32","192249,58",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"549,98","549,98","0,0","751,54","751,54","394,0","155,98",33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"5485,78","3965,78","750,01","7037,0","5317,0","2435,78","1530,0",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"50767,01","50767,01","0,0","64085,47","64085,47","18544,46","32222,55",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"1220,44","1220,44","90,0","1776,97","1776,97","840,44","380,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1027,99","1027,99","0,0","1293,41","1293,41","595,55","432,43",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1919,5","1919,5","242,0","2575,98","2575,98","1178,5","741,0",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"5781,77","5781,77","0,0","7461,88","7461,88","2478,89","3302,89",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"704,96","704,96","63,2","937,48","937,48","419,91","285,05",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4227,23","3815,52","249,59","5705,38","5700,0","2937,41","878,11",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"424,9","424,9","75,0","571,07","571,07","249,9","175,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"41101,73","41101,73","9228,69","51796,74","51796,74","29239,86","11861,87",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"610,0","610,0","0,0","915,0","915,0","0,0","610,0",60,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"18789,98","18789,98","11169,05","24187,9","24187,9","5611,36","13178,62",0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"50353,36","47903,03","59336,04","64503,14","61355,85","21375,1","26527,93",0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"14830,59","8442,08","2339,89","19601,07","11170,25","5937,18","2504,9",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"63431,71","165263,97","50929,48","99191,88","209582,93","128450,97","36813,0",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"66480,35","81786,08","43069,02","88045,27","108088,01","47272,62","34513,46",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"66088,98","66088,98","57632,67","81416,35","81416,35","27806,82","38282,16",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"59533,59","54778,92","22978,47","78494,2","81169,51","25222,69","29556,23",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"156177,64","185735,31","72568,5","191059,73","224540,08","90077,86","95657,45",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"46403,05","46403,05","51379,11","60118,7","60118,7","19050,86","27352,19",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"152451,71","152452,71","206445,51","195832,47","195832,47","47365,66","105087,05",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"152299,75","160401,49","255256,19","201420,02","211869,94","73703,64","86697,85",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"64368,0","81525,61","26711,22","83080,27","105385,67","39325,37","42200,24",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"5733,93","4437,78","411,48","8994,68","6961,23","3076,15","1361,63",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"26064,98","26064,98","8414,55","34693,36","34693,36","9625,98","16439,0",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"5547,07","5547,07","710,02","7525,2","7525,2","4164,57","1382,5",0,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"3274,45","5850,19","5850,19","4034,12","7150,93","0,0","5850,19",0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"1324,98","1324,98","433,87","1947,41","1947,41","686,11","638,87",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"44995,44","44995,44","37777,14","59212,11","59212,11","19896,7","25098,73",0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3887,97","2585,99","280,0","7169,6","4378,43","1864,99","721,0",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"9257,21","6790,77","432,0","12200,0","9000,0","5602,77","1188,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"3233,66","3233,66","263,87","4433,76","4433,76","2101,21","1132,44",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"387366,85","382447,05","104501,21","469832,75","461685,15","208721,25","173725,8",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"741,6","741,6","191,64","950,4","950,4","549,96","191,64",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"35062,23","36113,78","16306,15","46482,51","46179,9","20440,27","15673,52",0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"3387,51","3387,51","1465,2","4910,4","4910,4","1882,71","1504,8",0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"782,52","782,52","0,0","1342,45","1342,45","157,52","625,0",0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"270,58","270,58","35,0","363,66","363,66","50,58","220,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"10736,19","10736,19","0,0","10590,75","10590,75","0,0","10736,19",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"9215,13","9351,39","9215,13","9500,0","9640,46","0,0","9351,39",0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"5201,51","5477,13","924,7","6411,78","6777,21","4385,77","1091,37",96,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"45121,78","46184,73","6463,72","52500,0","53807,54","1975,4","44209,33",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"30376,76","48552,15","98560,35","39124,18","62353,38","19539,04","29013,11",0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"6204,7","6204,7","0,0","8060,73","8060,73","2546,84","3657,86",0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
